SmallMolecule2132;SmallMolecule274;SmallMolecule32	SmallMolecule2113;SmallMolecule2131;SmallMolecule334
Complex871	Complex870
SmallMolecule1393;SmallMolecule2117;SmallMolecule2133;SmallMolecule274;SmallMolecule603	SmallMolecule2115;SmallMolecule2132;SmallMolecule336
SmallMolecule2134;SmallMolecule274;SmallMolecule32	SmallMolecule2113;SmallMolecule2133;SmallMolecule334
SmallMolecule1393;SmallMolecule2135;SmallMolecule274;SmallMolecule603	SmallMolecule2115;SmallMolecule2134;SmallMolecule336
SmallMolecule1393;SmallMolecule2136;SmallMolecule274;SmallMolecule603	SmallMolecule2115;SmallMolecule2135;SmallMolecule336
SmallMolecule2137;SmallMolecule274;SmallMolecule32	SmallMolecule2113;SmallMolecule2136;SmallMolecule334
SmallMolecule2122;SmallMolecule2138;SmallMolecule2139	SmallMolecule2109;SmallMolecule2137
SmallMolecule2140	SmallMolecule2139
SmallMolecule2141	SmallMolecule2140
SmallMolecule1671	SmallMolecule343
SmallMolecule1393;SmallMolecule2144	SmallMolecule2142;SmallMolecule2143
Complex848;Complex873;Protein1718	Complex871;Protein1732;Protein1733;Protein1734
SmallMolecule1671;SmallMolecule2005	SmallMolecule2145;SmallMolecule29
SmallMolecule2155	SmallMolecule334;SmallMolecule343
SmallMolecule2155	SmallMolecule334;SmallMolecule343
SmallMolecule274;SmallMolecule345	SmallMolecule2155;SmallMolecule2156;SmallMolecule26
SmallMolecule274;SmallMolecule345	SmallMolecule2155;SmallMolecule2156;SmallMolecule26
SmallMolecule2157	SmallMolecule345
Complex874	Complex873
SmallMolecule1047;SmallMolecule365	SmallMolecule104;SmallMolecule2157;SmallMolecule28
SmallMolecule1047;SmallMolecule2159	SmallMolecule2157;SmallMolecule2158
SmallMolecule1046	SmallMolecule2157
SmallMolecule1046	SmallMolecule2157
SmallMolecule1047;SmallMolecule365	SmallMolecule104;SmallMolecule1046;SmallMolecule28
SmallMolecule2161;SmallMolecule29	SmallMolecule1046
SmallMolecule2162	SmallMolecule2161
SmallMolecule2163	SmallMolecule2162
SmallMolecule2164;SmallMolecule29	SmallMolecule2161
SmallMolecule2165	SmallMolecule345
Complex876	Complex874
SmallMolecule1044	SmallMolecule2157
SmallMolecule2166;SmallMolecule274	SmallMolecule2165
SmallMolecule2167	SmallMolecule2166
SmallMolecule2168;SmallMolecule274	SmallMolecule2167
SmallMolecule2169;SmallMolecule274	SmallMolecule2165
SmallMolecule2170;SmallMolecule365	SmallMolecule104;SmallMolecule1044;SmallMolecule28
SmallMolecule2172;SmallMolecule28;SmallMolecule444	SmallMolecule106;SmallMolecule2171
SmallMolecule2177;SmallMolecule365	SmallMolecule104;SmallMolecule2176;SmallMolecule28
SmallMolecule2180	SmallMolecule345
SmallMolecule2181	SmallMolecule2180;SmallMolecule274
Complex879	Complex876
SmallMolecule2182	SmallMolecule345
SmallMolecule2183	SmallMolecule2182;SmallMolecule274
SmallMolecule2113;SmallMolecule2184;SmallMolecule26	SmallMolecule2183;SmallMolecule32
SmallMolecule2185;SmallMolecule2186	SmallMolecule345
SmallMolecule2187	SmallMolecule1671;SmallMolecule293
SmallMolecule2190;SmallMolecule29	SmallMolecule2187
SmallMolecule2191	SmallMolecule2190;SmallMolecule29
SmallMolecule104;SmallMolecule2192;SmallMolecule28	SmallMolecule2191;SmallMolecule365
SmallMolecule2193;SmallMolecule29;SmallMolecule365	SmallMolecule104;SmallMolecule2191;SmallMolecule28;SmallMolecule293
Complex883;Complex884	Complex879;PhysicalEntity84
SmallMolecule2194;SmallMolecule29;SmallMolecule365	SmallMolecule104;SmallMolecule2193;SmallMolecule28;SmallMolecule293
SmallMolecule2195;SmallMolecule29;SmallMolecule365	SmallMolecule104;SmallMolecule2194;SmallMolecule28;SmallMolecule293
SmallMolecule2195;SmallMolecule29;SmallMolecule365	SmallMolecule104;SmallMolecule2194;SmallMolecule28;SmallMolecule293
SmallMolecule2196	SmallMolecule2195
SmallMolecule2197	SmallMolecule2190;SmallMolecule449
SmallMolecule1294	SmallMolecule2197
SmallMolecule1295;SmallMolecule154	SmallMolecule1294
SmallMolecule1296;SmallMolecule201	SmallMolecule1295;SmallMolecule287
SmallMolecule2198	SmallMolecule2190;SmallMolecule29
SmallMolecule2201	SmallMolecule2190
Complex885	Complex884
SmallMolecule2202	SmallMolecule2201;SmallMolecule449
SmallMolecule150;SmallMolecule2203	SmallMolecule2202
SmallMolecule2204;SmallMolecule354	SmallMolecule2203;SmallMolecule29
SmallMolecule2205;SmallMolecule29;SmallMolecule497	SmallMolecule2187;SmallMolecule449
SmallMolecule104;SmallMolecule2206;SmallMolecule28	SmallMolecule2205;SmallMolecule365
SmallMolecule2207	SmallMolecule1671;SmallMolecule293
SmallMolecule2208;SmallMolecule29;SmallMolecule497	SmallMolecule2207;SmallMolecule449
SmallMolecule2209;SmallMolecule28;SmallMolecule521	SmallMolecule2208;SmallMolecule522
SmallMolecule2210;SmallMolecule29;SmallMolecule365	SmallMolecule104;SmallMolecule1671;SmallMolecule28;SmallMolecule293
SmallMolecule2211	SmallMolecule1671;SmallMolecule293
Complex887;Protein1738	Complex885
SmallMolecule2212;SmallMolecule29;SmallMolecule497	SmallMolecule2211;SmallMolecule449
SmallMolecule2213	SmallMolecule1671;SmallMolecule293
SmallMolecule2214;SmallMolecule29;SmallMolecule497	SmallMolecule2213;SmallMolecule449
SmallMolecule2215	SmallMolecule1671
SmallMolecule2216	SmallMolecule2190
SmallMolecule2216	SmallMolecule2207
SmallMolecule2219	SmallMolecule2210
SmallMolecule2222;SmallMolecule28;SmallMolecule444	SmallMolecule106;SmallMolecule2217
SmallMolecule2223;SmallMolecule365	SmallMolecule104;SmallMolecule2222;SmallMolecule28
SmallMolecule2224	SmallMolecule1671;SmallMolecule293
Complex883;Complex889;Protein1738	Complex879
SmallMolecule2227	SmallMolecule2224;SmallMolecule29
SmallMolecule2117;SmallMolecule2229;SmallMolecule274	SmallMolecule26;SmallMolecule334;SmallMolecule336;SmallMolecule343
SmallMolecule2117;SmallMolecule2233;SmallMolecule274	SmallMolecule26;SmallMolecule334;SmallMolecule336;SmallMolecule343
SmallMolecule2117;SmallMolecule2234;SmallMolecule274	SmallMolecule26;SmallMolecule334;SmallMolecule336;SmallMolecule343
SmallMolecule2235;SmallMolecule29;SmallMolecule365	SmallMolecule104;SmallMolecule1671;SmallMolecule28;SmallMolecule293
SmallMolecule2236;SmallMolecule29;SmallMolecule365	SmallMolecule104;SmallMolecule1671;SmallMolecule28;SmallMolecule293
SmallMolecule2241	SmallMolecule2240;SmallMolecule29
SmallMolecule2247;SmallMolecule365	SmallMolecule104;SmallMolecule2246;SmallMolecule28
Protein15375;SmallMolecule19	Protein15374;SmallMolecule13
Complex6993	Complex6991;SmallMolecule2248
Complex883;Complex891	Complex879;Complex890
Complex6992;Protein15374	Complex6991
Complex6991;SmallMolecule2249	Complex6993
SmallMolecule1437;SmallMolecule2250	SmallMolecule2248;SmallMolecule29
SmallMolecule1437;SmallMolecule2251	SmallMolecule2249;SmallMolecule29
SmallMolecule2248;SmallMolecule29;SmallMolecule522	SmallMolecule2252;SmallMolecule28;SmallMolecule293;SmallMolecule521
SmallMolecule2253;SmallMolecule29	SmallMolecule2248;SmallMolecule293
SmallMolecule2254;SmallMolecule29;SmallMolecule365	SmallMolecule104;SmallMolecule2252;SmallMolecule28;SmallMolecule293
Protein15388;SmallMolecule19	Protein15375;SmallMolecule13
Complex6995	Complex6992;Protein15388
Complex6991;SmallMolecule20	Complex6995;SmallMolecule29
Complex894	Complex891;Complex892
SmallMolecule1217;SmallMolecule2246;SmallMolecule425	SmallMolecule1461;SmallMolecule554
SmallMolecule2255;SmallMolecule2256	SmallMolecule1123;SmallMolecule2249
SmallMolecule1249;SmallMolecule2258	SmallMolecule119;SmallMolecule2257
SmallMolecule1437;SmallMolecule2259	SmallMolecule2254;SmallMolecule29
SmallMolecule19;SmallMolecule2260	SmallMolecule13;SmallMolecule2247
SmallMolecule2252;SmallMolecule425	SmallMolecule1682;SmallMolecule2247
SmallMolecule20;SmallMolecule2261	SmallMolecule2260;SmallMolecule29
SmallMolecule2006;SmallMolecule2262	SmallMolecule2260
SmallMolecule1026;SmallMolecule28;SmallMolecule444	SmallMolecule106;SmallMolecule2262;SmallMolecule29
SmallMolecule19;SmallMolecule2263	SmallMolecule13;SmallMolecule2250
Complex890;Complex892;Complex895;Protein1738	Complex894
SmallMolecule20;SmallMolecule2264	SmallMolecule2263;SmallMolecule29
SmallMolecule20;SmallMolecule2264	SmallMolecule2263;SmallMolecule29
SmallMolecule156;SmallMolecule2265	SmallMolecule1313;SmallMolecule287
SmallMolecule2006;SmallMolecule2266	SmallMolecule2263
SmallMolecule1026;SmallMolecule28;SmallMolecule444	SmallMolecule106;SmallMolecule2266;SmallMolecule29
SmallMolecule1448;SmallMolecule28;SmallMolecule444	SmallMolecule106;SmallMolecule2267;SmallMolecule29
SmallMolecule1547;SmallMolecule2269	SmallMolecule2268;SmallMolecule241
Complex7000	Protein15424;SmallMolecule2269
Protein15424;SmallMolecule1550;SmallMolecule2271	Complex7000;SmallMolecule241
SmallMolecule149;SmallMolecule2272	SmallMolecule2271;SmallMolecule241
Complex883;Complex896;Protein1738	Complex879
SmallMolecule1547;SmallMolecule2273	SmallMolecule2272;SmallMolecule241
SmallMolecule1550;SmallMolecule2275	SmallMolecule2274;SmallMolecule241
SmallMolecule1547;SmallMolecule2272	SmallMolecule2275;SmallMolecule241
PhysicalEntity1111;SmallMolecule2113;SmallMolecule2276	PhysicalEntity1110;SmallMolecule32
SmallMolecule1546;SmallMolecule2278	SmallMolecule2277;SmallMolecule241
SmallMolecule1516;SmallMolecule2279	SmallMolecule2278;SmallMolecule241
SmallMolecule2279;SmallMolecule2281	SmallMolecule2280;SmallMolecule241
SmallMolecule2257;SmallMolecule2282	SmallMolecule2258;SmallMolecule29
SmallMolecule2248;SmallMolecule2284	SmallMolecule2283;SmallMolecule274
Complex883;Complex897;Protein1738	Complex879
SmallMolecule1516;SmallMolecule2279	SmallMolecule2273;SmallMolecule241
SmallMolecule141;SmallMolecule2257	SmallMolecule2285;SmallMolecule29
SmallMolecule1252;SmallMolecule141	SmallMolecule2286;SmallMolecule29
SmallMolecule2287;SmallMolecule2288	SmallMolecule2279;SmallMolecule241
SmallMolecule2257;SmallMolecule2282	SmallMolecule2258;SmallMolecule29
SmallMolecule2290;SmallMolecule653	SmallMolecule2289;SmallMolecule29
SmallMolecule2292;SmallMolecule653	SmallMolecule2291;SmallMolecule29
SmallMolecule1262;SmallMolecule2033	SmallMolecule2257;SmallMolecule29
SmallMolecule2294;SmallMolecule2295	SmallMolecule2293;SmallMolecule274
SmallMolecule1515;SmallMolecule2296	SmallMolecule195;SmallMolecule2257
Complex907;SmallMolecule3;SmallMolecule4	Complex898;SmallMolecule2
SmallMolecule1251;SmallMolecule2297	SmallMolecule1019;SmallMolecule2249
SmallMolecule19;SmallMolecule2298	SmallMolecule13;SmallMolecule2257
SmallMolecule2299	SmallMolecule2298
SmallMolecule1251;SmallMolecule2305	SmallMolecule2302;SmallMolecule375
SmallMolecule2312;SmallMolecule542	SmallMolecule2310;SmallMolecule2311
SmallMolecule2314;SmallMolecule542	SmallMolecule2312;SmallMolecule2313
SmallMolecule1801;SmallMolecule2315;SmallMolecule502	SmallMolecule2314;SmallMolecule320;SmallMolecule321;SmallMolecule322
SmallMolecule2317;SmallMolecule321;SmallMolecule545	SmallMolecule2315;SmallMolecule544
Complex898	Complex907
SmallMolecule1506;SmallMolecule2318	SmallMolecule2317
SmallMolecule1801;SmallMolecule2319;SmallMolecule502	SmallMolecule2318;SmallMolecule320;SmallMolecule321;SmallMolecule322
SmallMolecule2320;SmallMolecule321;SmallMolecule545	SmallMolecule2319;SmallMolecule544
SmallMolecule1801;SmallMolecule2321;SmallMolecule502	SmallMolecule2320;SmallMolecule320;SmallMolecule321;SmallMolecule322
SmallMolecule2323;SmallMolecule321;SmallMolecule545	SmallMolecule2321;SmallMolecule544
SmallMolecule1703;SmallMolecule1733;SmallMolecule1853	SmallMolecule1730;SmallMolecule1732;SmallMolecule1850
SmallMolecule1703;SmallMolecule1733;SmallMolecule1853	SmallMolecule1730;SmallMolecule1732;SmallMolecule1850
SmallMolecule2324	SmallMolecule1853
SmallMolecule2325;SmallMolecule425	SmallMolecule1461;SmallMolecule2324
Complex908	Complex907;SmallMolecule5
Complex7022;SmallMolecule39	Complex7020;SmallMolecule40
Complex3542;Complex7023	Complex7022
Complex7028	Complex3542;Protein15494
Complex7029	Protein12149;SmallMolecule1215
Complex7033;SmallMolecule39	Complex7030;SmallMolecule40
Complex7032;Complex7034	Complex7033
Complex7035	Complex7034;Protein15496
SmallMolecule31;SmallMolecule614	SmallMolecule29;SmallMolecule41
Complex910	Complex908
Protein15498;SmallMolecule19	Protein15497;SmallMolecule13
Complex7033;SmallMolecule39	Complex7030;SmallMolecule40
Complex7036;SmallMolecule39	Complex5774;SmallMolecule40
Complex7037	Complex2654;Protein15499
SmallMolecule421;SmallMolecule479	SmallMolecule13
Complex7039;Protein7282	Complex7038;SmallMolecule479
Complex7048	Protein6801;SmallMolecule479
Complex911;SmallMolecule422	Complex910
Complex7049	Protein6802;SmallMolecule479
Complex7051;SmallMolecule39	Complex7050;SmallMolecule40
SmallMolecule141	SmallMolecule38
SmallMolecule13;SmallMolecule776	SmallMolecule19;SmallMolecule307
SmallMolecule13;SmallMolecule776	SmallMolecule19;SmallMolecule307
Complex7064;Complex7066	Complex7061;SmallMolecule13
SmallMolecule18	SmallMolecule25
Complex381;Complex901;Complex903;Complex904;Complex906;PhysicalEntity92;Protein1753	Complex911
Complex4677;Complex7073;Protein15511;Protein15513;SmallMolecule203;SmallMolecule25	Complex7070;Complex7072;Protein15509;Protein15510;Protein15512;Protein2236;SmallMolecule18
Complex2654;Complex7076;SmallMolecule39	Complex7075;SmallMolecule40
Protein15517;SmallMolecule4	Protein15516;SmallMolecule2
Protein15518	Protein15517
Protein15519;SmallMolecule19	Protein15518;SmallMolecule13
Protein15517	Protein15518
Complex7085	Complex7084;SmallMolecule14
Complex7087;SmallMolecule4	Complex7085;SmallMolecule2
Complex912;SmallMolecule422	Complex911;SmallMolecule5
Protein15524;SmallMolecule4	Protein15516;SmallMolecule2
Protein15518;SmallMolecule20	Protein15519
Protein15516;SmallMolecule3	Protein15524
Protein15516;SmallMolecule3	Protein15517
Complex7088	Protein15516;Protein15525
Protein15527	Protein6628;SmallMolecule424
Protein15528	Protein15527;SmallMolecule1461
Complex5081	Protein15528
Complex5080	Complex5081;Protein11273
SmallMolecule2329;SmallMolecule729	SmallMolecule1261;SmallMolecule29
Complex913;Protein1753;SmallMolecule422	Complex912;SmallMolecule5
SmallMolecule365;SmallMolecule451	SmallMolecule104;SmallMolecule293
SmallMolecule439	SmallMolecule433;SmallMolecule451
Complex7090;SmallMolecule101	Complex5081
Complex7092	Complex7090
Complex7094	Complex7093;SmallMolecule293
Complex7093;SmallMolecule2330;SmallMolecule365	Complex7094;SmallMolecule104;SmallMolecule28;SmallMolecule433
Complex7095	Complex5081;Protein15536
Complex7096	Complex7095
Complex7099	Complex5080;Complex7098
Complex7100	Complex7099;Protein9511
Complex381;Complex901;Complex903;Complex904;Complex906;PhysicalEntity95;Protein1753	Complex914
Complex7101	Complex7100;Protein9642
Complex7102	Complex7101
SmallMolecule1875;SmallMolecule2331	SmallMolecule29;SmallMolecule40
Complex7111;SmallMolecule19	Complex7110;SmallMolecule13
SmallMolecule2332;SmallMolecule2333	SmallMolecule2331
Complex7113;SmallMolecule19	Complex7112;SmallMolecule13
SmallMolecule295;SmallMolecule365	SmallMolecule104;SmallMolecule2332
SmallMolecule2334;SmallMolecule2335	SmallMolecule295
SmallMolecule2334	SmallMolecule295;SmallMolecule439
SmallMolecule295;SmallMolecule898	SmallMolecule209;SmallMolecule2334
Complex901;Complex903;Complex906;Complex915;SmallMolecule422	Complex913;SmallMolecule5
SmallMolecule2337;SmallMolecule295	SmallMolecule2334;SmallMolecule2336
SmallMolecule1721	SmallMolecule2334
Complex7089;SmallMolecule295	Complex5089;SmallMolecule1721
SmallMolecule1721;SmallMolecule365	SmallMolecule104;SmallMolecule2338;SmallMolecule28
SmallMolecule295;SmallMolecule365	SmallMolecule104;SmallMolecule1721;SmallMolecule28
SmallMolecule106;SmallMolecule158	SmallMolecule28;SmallMolecule444;SmallMolecule662
SmallMolecule1222;SmallMolecule2339	SmallMolecule1224;SmallMolecule1482;SmallMolecule321
SmallMolecule138;SmallMolecule144	SmallMolecule158;SmallMolecule28
SmallMolecule158;SmallMolecule28	SmallMolecule138;SmallMolecule144
SmallMolecule22	SmallMolecule21
Complex381;Complex904;Complex906;PhysicalEntity97	Complex916
SmallMolecule28;SmallMolecule444;SmallMolecule662	SmallMolecule106;SmallMolecule158
SmallMolecule1482;SmallMolecule321	SmallMolecule28;SmallMolecule662
SmallMolecule1224;SmallMolecule1481;SmallMolecule1506	SmallMolecule1222;SmallMolecule1482;SmallMolecule1668
Complex6166;SmallMolecule577	Complex6171;SmallMolecule502
SmallMolecule2341	SmallMolecule2340;SmallMolecule449
SmallMolecule158;SmallMolecule449	SmallMolecule2341
SmallMolecule1512;SmallMolecule1668	SmallMolecule1481;SmallMolecule1507;SmallMolecule502
SmallMolecule2342	SmallMolecule1512
SmallMolecule1512	SmallMolecule2342
SmallMolecule1220;SmallMolecule1224;SmallMolecule1506;SmallMolecule321	SmallMolecule1222;SmallMolecule2342
Complex917;SmallMolecule422	Complex915;SmallMolecule5
SmallMolecule1220;SmallMolecule1506;SmallMolecule320;SmallMolecule321	SmallMolecule1801;SmallMolecule2342
SmallMolecule1224;SmallMolecule1801;SmallMolecule321	SmallMolecule1222;SmallMolecule28;SmallMolecule320
SmallMolecule1224;SmallMolecule1506;SmallMolecule1778	SmallMolecule1220;SmallMolecule1222;SmallMolecule1668
SmallMolecule1223;SmallMolecule1668;SmallMolecule775	SmallMolecule1778;SmallMolecule577;SmallMolecule777
SmallMolecule1223;SmallMolecule1668;SmallMolecule307	SmallMolecule1778;SmallMolecule577;SmallMolecule776
SmallMolecule2344	SmallMolecule1223
SmallMolecule665	SmallMolecule2344;SmallMolecule502
SmallMolecule2344;SmallMolecule502	SmallMolecule665
SmallMolecule1224;SmallMolecule1507;SmallMolecule321	SmallMolecule1222;SmallMolecule665
SmallMolecule1220;SmallMolecule1738	SmallMolecule1479;SmallMolecule2345
Complex918;SmallMolecule422	Complex917;SmallMolecule5
SmallMolecule1220;SmallMolecule1738	SmallMolecule1479;SmallMolecule2346
SmallMolecule1220;SmallMolecule2349	SmallMolecule1221;SmallMolecule2346
SmallMolecule1221;SmallMolecule2346	SmallMolecule1220;SmallMolecule2349
Complex919	Complex918
SmallMolecule1222;SmallMolecule2352;SmallMolecule501	SmallMolecule1224;SmallMolecule2351;SmallMolecule321
Complex7140;SmallMolecule2352	Complex7175;SmallMolecule2351
Complex7178;SmallMolecule1479	Complex7177;SmallMolecule1738
Complex7177;SmallMolecule2352	Complex7178;SmallMolecule2351
Complex920	Complex919
Complex1405;SmallMolecule2351;SmallMolecule2352;SmallMolecule501	Complex1406;SmallMolecule2351;SmallMolecule2352;SmallMolecule321
Complex7187	Complex7183;SmallMolecule577;SmallMolecule776
Complex7188;SmallMolecule502	Complex7187
Complex7183;SmallMolecule307;SmallMolecule321	Complex7188;SmallMolecule501
Complex7190	Complex7189;SmallMolecule2354
Complex7191	Complex7190
Complex7189;SmallMolecule2355	Complex7191
SmallMolecule2356	SmallMolecule2355;SmallMolecule501
SmallMolecule2357	SmallMolecule2356
SmallMolecule2354;SmallMolecule321	SmallMolecule2357
Complex923	Complex920;Protein1789
SmallMolecule321	SmallMolecule501
SmallMolecule150;SmallMolecule2361;SmallMolecule421	SmallMolecule1538;SmallMolecule29;SmallMolecule411
SmallMolecule20	SmallMolecule29;SmallMolecule421
SmallMolecule19;SmallMolecule20;SmallMolecule2362	SmallMolecule13;SmallMolecule2361;SmallMolecule354
SmallMolecule2364;SmallMolecule2365	SmallMolecule2362;SmallMolecule2363
SmallMolecule150;SmallMolecule19;SmallMolecule20;SmallMolecule2366	SmallMolecule13;SmallMolecule2364;SmallMolecule29;SmallMolecule411
SmallMolecule19;SmallMolecule20;SmallMolecule2367	SmallMolecule13;SmallMolecule2366
SmallMolecule2368	SmallMolecule1217;SmallMolecule2367
Complex924	Complex923
SmallMolecule19;SmallMolecule20;SmallMolecule2369	SmallMolecule13;SmallMolecule2368;SmallMolecule549
SmallMolecule2370;SmallMolecule2371	SmallMolecule2369
SmallMolecule2365;SmallMolecule2372	SmallMolecule2363;SmallMolecule2370
SmallMolecule2360;SmallMolecule29	SmallMolecule2372
SmallMolecule2373;SmallMolecule28;SmallMolecule444	SmallMolecule106;SmallMolecule2360;SmallMolecule29
SmallMolecule150;SmallMolecule421;SmallMolecule498;SmallMolecule580	SmallMolecule13;SmallMolecule2373;SmallMolecule29;SmallMolecule411
SmallMolecule20;SmallMolecule2374;SmallMolecule39	SmallMolecule2360;SmallMolecule40;SmallMolecule549
SmallMolecule2371;SmallMolecule498	SmallMolecule2374
SmallMolecule2376;SmallMolecule426	SmallMolecule2375;SmallMolecule29
SmallMolecule19;SmallMolecule2378	SmallMolecule13;SmallMolecule2375
Complex925	Complex924;Protein1790;Protein1791
SmallMolecule19;SmallMolecule2381	SmallMolecule13;SmallMolecule2379
SmallMolecule2387;SmallMolecule776	SmallMolecule2383;SmallMolecule307
SmallMolecule142;SmallMolecule2360	SmallMolecule29;SmallMolecule498
SmallMolecule2360;SmallMolecule2392	SmallMolecule2391;SmallMolecule29
SmallMolecule20;SmallMolecule2395	SmallMolecule2393;SmallMolecule527
SmallMolecule20;SmallMolecule2376	SmallMolecule2393;SmallMolecule991
SmallMolecule421;SmallMolecule498	SmallMolecule1538;SmallMolecule185
SmallMolecule2397;SmallMolecule421	SmallMolecule1538;SmallMolecule2396
SmallMolecule142;SmallMolecule2360;SmallMolecule365	SmallMolecule104;SmallMolecule28;SmallMolecule580
SmallMolecule156;SmallMolecule2402	SmallMolecule2398;SmallMolecule287
Complex904;Complex928	Complex904;Complex926;Protein1792
SmallMolecule20;SmallMolecule2405	SmallMolecule2403;SmallMolecule29
SmallMolecule179;SmallMolecule20	SmallMolecule29;SmallMolecule498
SmallMolecule20;SmallMolecule2407	SmallMolecule2406;SmallMolecule29
SmallMolecule20;SmallMolecule2405	SmallMolecule2403;SmallMolecule29
SmallMolecule2393;SmallMolecule527	SmallMolecule20;SmallMolecule2395
SmallMolecule2393;SmallMolecule991	SmallMolecule20;SmallMolecule2376
SmallMolecule2408;SmallMolecule426	SmallMolecule29;SmallMolecule527
SmallMolecule2408;SmallMolecule452	SmallMolecule29;SmallMolecule293;SmallMolecule991
SmallMolecule452;SmallMolecule854	SmallMolecule2408;SmallMolecule29;SmallMolecule293
SmallMolecule29;SmallMolecule497	SmallMolecule449;SmallMolecule452
Complex931	Complex928;Complex930
SmallMolecule1700;SmallMolecule1808	SmallMolecule1824
SmallMolecule150;SmallMolecule19;SmallMolecule20;SmallMolecule2411	SmallMolecule13;SmallMolecule166;SmallMolecule29;SmallMolecule411
SmallMolecule20;SmallMolecule2412	SmallMolecule2411;SmallMolecule549
SmallMolecule2413;SmallMolecule29	SmallMolecule2412;SmallMolecule28
SmallMolecule2352;SmallMolecule2414	SmallMolecule2351;SmallMolecule2413
SmallMolecule2415;SmallMolecule421	SmallMolecule1538;SmallMolecule2414
SmallMolecule1217;SmallMolecule581	SmallMolecule2415
SmallMolecule2417;SmallMolecule426	SmallMolecule2416;SmallMolecule29
SmallMolecule2419;SmallMolecule422	SmallMolecule2418;SmallMolecule495
SmallMolecule2420;SmallMolecule2421	SmallMolecule2365;SmallMolecule2417
SmallMolecule22	SmallMolecule21
Complex933;SmallMolecule5	Complex931;Complex932;SmallMolecule5
SmallMolecule20;SmallMolecule2422	SmallMolecule2393;SmallMolecule993
SmallMolecule20;SmallMolecule2425	SmallMolecule2394;SmallMolecule2424
SmallMolecule19;SmallMolecule2427	SmallMolecule13;SmallMolecule2426
SmallMolecule19;SmallMolecule2427	SmallMolecule13;SmallMolecule2426
SmallMolecule19;SmallMolecule2421	SmallMolecule13;SmallMolecule183
SmallMolecule2432;SmallMolecule776	SmallMolecule2428;SmallMolecule307
SmallMolecule19;SmallMolecule2438	SmallMolecule13;SmallMolecule2436
SmallMolecule2422;SmallMolecule426	SmallMolecule2436;SmallMolecule29
SmallMolecule20;SmallMolecule2440	SmallMolecule2439;SmallMolecule29
SmallMolecule2445;SmallMolecule577	SmallMolecule2441;SmallMolecule502
Complex934	Complex933
SmallMolecule156;SmallMolecule2451	SmallMolecule2447;SmallMolecule287
SmallMolecule20;SmallMolecule2453	SmallMolecule2452;SmallMolecule29
SmallMolecule20;SmallMolecule2453	SmallMolecule2452;SmallMolecule29
SmallMolecule20;SmallMolecule2458	SmallMolecule2454;SmallMolecule29
SmallMolecule2393;SmallMolecule993	SmallMolecule20;SmallMolecule2422
SmallMolecule2394;SmallMolecule2424	SmallMolecule20;SmallMolecule2425
SmallMolecule2459;SmallMolecule365	SmallMolecule104;SmallMolecule28;SmallMolecule993
SmallMolecule2460	SmallMolecule2459;SmallMolecule29
SmallMolecule1217;SmallMolecule142;SmallMolecule694	SmallMolecule2460;SmallMolecule29
SmallMolecule2461	SmallMolecule694
Complex926	Complex384;Complex927
SmallMolecule2462;SmallMolecule559	SmallMolecule1482;SmallMolecule2461
SmallMolecule2463;SmallMolecule365	SmallMolecule104;SmallMolecule28;SmallMolecule992
SmallMolecule2464	SmallMolecule2463;SmallMolecule29
SmallMolecule1217;SmallMolecule142;SmallMolecule2465	SmallMolecule2464;SmallMolecule29
SmallMolecule2466	SmallMolecule2465
SmallMolecule2467;SmallMolecule559	SmallMolecule1482;SmallMolecule2466
SmallMolecule19;SmallMolecule2468	SmallMolecule13;SmallMolecule2378
SmallMolecule13;SmallMolecule2378	SmallMolecule19;SmallMolecule2468
SmallMolecule19	SmallMolecule13;SmallMolecule498
SmallMolecule13;SmallMolecule498	SmallMolecule19
Complex936	Complex935;Protein1800
SmallMolecule19;SmallMolecule2471	SmallMolecule13;SmallMolecule2470
SmallMolecule13;SmallMolecule2470	SmallMolecule19;SmallMolecule2471
SmallMolecule2475;SmallMolecule776	SmallMolecule2474;SmallMolecule307
SmallMolecule2482;SmallMolecule4	SmallMolecule2;SmallMolecule2479
SmallMolecule19;SmallMolecule2487	SmallMolecule13;SmallMolecule2486
SmallMolecule13;SmallMolecule2486	SmallMolecule19;SmallMolecule2487
SmallMolecule19;SmallMolecule2490	SmallMolecule13;SmallMolecule2489
SmallMolecule13;SmallMolecule2489	SmallMolecule19;SmallMolecule2490
SmallMolecule19;SmallMolecule2492	SmallMolecule13;SmallMolecule2491
SmallMolecule13;SmallMolecule2491	SmallMolecule19;SmallMolecule2492
Complex384;Complex937	Complex933;Complex936
SmallMolecule150;SmallMolecule19;SmallMolecule20;SmallMolecule409	SmallMolecule13;SmallMolecule1514;SmallMolecule29;SmallMolecule411
SmallMolecule150;SmallMolecule19;SmallMolecule20;SmallMolecule409	SmallMolecule13;SmallMolecule1514;SmallMolecule29;SmallMolecule411
Protein15746;SmallMolecule2496;SmallMolecule29	Protein15745;SmallMolecule2495
Protein2988;SmallMolecule2496;SmallMolecule29	Protein2987;SmallMolecule2495
Protein15746;SmallMolecule2496;SmallMolecule29	Protein15745;SmallMolecule2495
Protein2988;SmallMolecule2496;SmallMolecule29	Protein2987;SmallMolecule2495
Protein15745;SmallMolecule497	Protein15746;SmallMolecule449
SmallMolecule19;SmallMolecule2498	SmallMolecule13;SmallMolecule2497
