#Tail	Head	PosReg	NegReg	ID
pid_110436;pid_96186	pid_110564	None	None	pid_110563
pid_50939	pid_109660	pid_109508	None	pid_109659
pid_158946	pid_40499	None	None	pid_158945
pid_97683	pid_97686	pid_77562	None	pid_97682
pid_58015;pid_60184	pid_107840	None	None	pid_107839
pid_154887;pid_154890;pid_154900;pid_154949;pid_155039;pid_155284	pid_154906;pid_154943;pid_155287	None	None	pid_155283
None	pid_1543	pid_12880	None	pid_012879
None	pid_33858	pid_33861	None	pid_033860
None	pid_95133	pid_95137	None	pid_95132
None	pid_33858	pid_33625	None	pid_033865
pid_11977;pid_120600	pid_20927	None	None	pid_120599
None	pid_28943	pid_33727	None	pid_033867
pid_52688	pid_52668	pid_28446	None	pid_52687
pid_26411;pid_3114	pid_26752;pid_3119	pid_26427	None	pid_161118
pid_33480	pid_33467	pid_33486	None	pid_52680
pid_56043	pid_56050	pid_95684	None	pid_95680
None	pid_16534	pid_140265	None	pid_140792
None	pid_35272	pid_109660	None	pid_0109760
None	pid_140796	pid_140277	None	pid_140795
None	pid_8119	pid_98438	None	pid_98436
pid_15955;pid_16709;pid_16712	pid_16715;pid_16719	None	None	pid_16708
pid_60149;pid_96372	pid_126830	None	None	pid_126829
None	pid_168299	pid_168304;pid_49627	None	pid_168298
None	pid_10424	None	pid_13939	pid_014210
None	pid_10424	pid_4936	None	pid_014212
pid_5641	pid_5648	pid_5653	None	pid_5640
None	pid_169162	pid_169166	None	pid_169161
None	pid_105752	pid_4936	None	pid_0164404
pid_40859	pid_84080	pid_84096	None	pid_84092
pid_159163	pid_158746	pid_158537	None	pid_159162
None	pid_38653	pid_94889	pid_95048	pid_95356
pid_112353;pid_35459;pid_9054	pid_112229	None	None	pid_112529
pid_3114;pid_3121	pid_3110;pid_3119	pid_3432	None	pid_3426
None	pid_98325	pid_98554	None	pid_98552
None	pid_149295	pid_149138	None	pid_0149297
pid_94319	pid_94049	None	None	pid_94318
None	pid_68618	pid_68569	None	pid_068620
None	pid_50999	None	pid_68524	pid_068621
pid_38809;pid_7379	pid_38811	None	None	pid_38808
pid_14108	pid_13900	pid_21139	None	pid_88543
None	pid_110317	pid_110320	None	pid_0110319
None	pid_14037	pid_44810	None	pid_044809
None	pid_11684	None	pid_163535	pid_163533
pid_107768;pid_60110	pid_107770	None	None	pid_107767
pid_81073	pid_81075	pid_81161;pid_80703	None	pid_81156
None	pid_84579	pid_84675	None	pid_84673
pid_29232	pid_29168	pid_28965	pid_29008	pid_29231
pid_8119;pid_84583	pid_84893	None	None	pid_84892
pid_145345;pid_145967;pid_38673	pid_145369	None	None	pid_145966
None	pid_73475	pid_917;pid_72906	None	pid_73474
None	pid_73959	pid_140287	None	pid_140305
None	pid_8133	pid_98382	None	pid_98886
None	pid_30750	pid_113870	None	pid_113868
pid_106018;pid_106019	pid_106020	pid_105838	None	pid_106017
pid_116637;pid_26807;pid_64120	pid_116640	None	None	pid_136530
pid_107499;pid_40410	pid_107502	None	None	pid_107498
pid_164;pid_532;pid_533	pid_536	None	None	pid_531
pid_27974;pid_3114	pid_28446;pid_3119	pid_119052	None	pid_119119
None	pid_28982	pid_28965	None	pid_029253
pid_35894	pid_35676	pid_45424	None	pid_45420
None	pid_28943	None	pid_29126	pid_029257
pid_92486	pid_84111	pid_91978	None	pid_92485
pid_116637;pid_26807;pid_64120	pid_116640	None	None	pid_116636
pid_115724;pid_116322	pid_115910	None	None	pid_116321
pid_38522;pid_38772	pid_38781	None	None	pid_38771
pid_12552	pid_8633	pid_65951;pid_12411	None	pid_173237
pid_129882	pid_129914	pid_15760;pid_130065	None	pid_130060
pid_9802	pid_11799;pid_9379	pid_81102	None	pid_173232
pid_80703;pid_80942	pid_80941	None	None	pid_80977
pid_34109	pid_34168	None	None	pid_34357
pid_36148	pid_36643	None	None	pid_36642
pid_58799	pid_21271	pid_58805	None	pid_58798
None	pid_28207	pid_26307	None	pid_028209
None	pid_13887	pid_131874	None	pid_0132205
pid_129753;pid_129756	pid_129800	None	None	pid_129752
pid_79908	pid_79937	pid_79949	None	pid_79907
pid_9635	pid_35720	pid_9793	None	pid_79902
pid_122234	pid_122076;pid_38554;pid_84988	None	None	pid_122233
pid_58249	pid_58251	pid_42127;pid_58257	None	pid_58248
pid_137195;pid_9145	pid_116074	None	None	pid_137194
None	pid_89275	pid_109895	None	pid_109893
pid_58242	pid_14271	pid_58138	None	pid_58241
None	pid_32921	pid_121434	None	pid_133753
None	pid_41165	pid_91174	None	pid_091173
pid_55764	pid_55900	pid_120689;pid_121434	None	pid_133757
pid_92230	pid_92182	pid_92234	None	pid_92229
pid_3114;pid_9157	pid_3119;pid_9163	pid_9172	None	pid_9156
pid_33455	pid_33457	pid_9317;pid_9379	None	pid_131931
pid_24610	pid_24773	pid_24952;pid_24775	None	pid_25002
pid_40816;pid_41105;pid_41108	pid_41111;pid_41114	None	None	pid_41104
pid_131939;pid_14791;pid_60349	pid_131948	None	None	pid_131938
pid_14437;pid_3114	pid_14471;pid_3119	pid_14706	None	pid_14700
None	pid_12889	pid_29164;pid_55621	None	pid_55799
pid_21728	pid_21731	pid_8732	None	pid_21727
pid_145706;pid_153606;pid_153656	pid_153659	None	None	pid_153655
None	pid_55829	pid_50648	None	pid_0125880
pid_14107	pid_79979	pid_14063	None	pid_80157
None	pid_5603	pid_84221	None	pid_0142320
None	pid_55616	pid_18162	None	pid_162127
None	pid_162121	pid_18162	None	pid_162120
None	pid_55829	pid_55833	None	pid_055832
pid_14437;pid_3114	pid_14835;pid_3119	pid_14843	None	pid_14834
pid_34172;pid_79131	pid_114671	None	None	pid_114670
pid_9145	pid_49562	pid_110778	None	pid_110774
None	pid_163453	pid_163457	None	pid_163452
pid_110778;pid_110958	pid_110961	None	None	pid_110957
pid_129776;pid_60096	pid_166978	None	None	pid_166977
pid_12772;pid_92952	pid_92954	None	None	pid_92951
pid_145737	pid_145407;pid_145412;pid_145820	pid_115049	None	pid_145819
pid_122940;pid_14510	pid_123016	None	None	pid_123015
pid_14062	pid_21139	pid_65760	None	pid_65988
pid_7422;pid_7423	pid_7426	None	None	pid_7421
None	pid_287	pid_290	None	pid_0289
None	pid_16257	pid_20040;pid_70683	None	pid_71071
None	pid_117622	None	pid_117625	pid_0117624
pid_142242	pid_142344	pid_47590;pid_142284	None	pid_142654
pid_26270;pid_28266	pid_28269	None	None	pid_28265
None	pid_8119	pid_132315	pid_132325	pid_132485
pid_145407	pid_145684	None	None	pid_145683
pid_132333;pid_132489	pid_132491	None	None	pid_132488
None	pid_7555	pid_49416	None	pid_171648
None	pid_27722	pid_79778	None	pid_079981
None	pid_16880	pid_109573	None	pid_0109572
pid_90884	pid_90793	pid_90896	None	pid_90883
pid_122195	pid_135107	pid_135111	None	pid_135106
None	pid_65724	pid_65727	None	pid_065726
pid_24487	pid_24490	pid_9559	None	pid_149519
None	pid_5491	pid_5494	None	pid_0161115
pid_78637;pid_8585	pid_78684	None	None	pid_78971
pid_146298;pid_146324	pid_146327	None	None	pid_146323
pid_5627	pid_78980	pid_8633	None	pid_78979
None	pid_28943	pid_168442	None	pid_0168801
pid_142004;pid_142439	pid_142443	None	None	pid_142438
pid_39547	pid_39575	None	None	pid_172516
None	pid_28943	pid_168803	None	pid_0168802
pid_3114;pid_36256	pid_3119;pid_36212	pid_13871	None	pid_36255
pid_86245	pid_111571	None	None	pid_111570
pid_6594	pid_142270	pid_141984	None	pid_142432
pid_29189	pid_35379	pid_111571	None	pid_111574
pid_9543;pid_9544	pid_9545;pid_9550	pid_9562;pid_9559	None	pid_9542
pid_106887;pid_145358	pid_145261	None	None	pid_145357
pid_114286;pid_159652	pid_159953	None	None	pid_159952
pid_27093	pid_26427	pid_9163	None	pid_27092
pid_50583;pid_50663;pid_8672	pid_50647;pid_50666	None	None	pid_50662
pid_35662;pid_50535;pid_50538;pid_50540;pid_50542;pid_50544;pid_50812	pid_50534;pid_50807	None	None	pid_50844
pid_57763;pid_57812	pid_57815	None	None	pid_57811
pid_50568	pid_50571	pid_50655	None	pid_50840
None	pid_74009	pid_140265	None	pid_140490
None	pid_73805	pid_140277	None	pid_140495
pid_14308	pid_14047	pid_71335	None	pid_71331
pid_4852	pid_55286	pid_3110;pid_146469	None	pid_160181
None	pid_13887	pid_11717	None	pid_036109
pid_5641	pid_5648	pid_159720	None	pid_160187
pid_149120;pid_149558	pid_149559	None	None	pid_149557
None	pid_12224	pid_24714	None	pid_024924
None	pid_24671	pid_24843	None	pid_024926
None	pid_32921	pid_74504	None	pid_74677
pid_44785	pid_44750	pid_12013;pid_12446	None	pid_172554
pid_27974;pid_3114	pid_3119;pid_62419	pid_118900	None	pid_118894
pid_71487	pid_71412	pid_71252	None	pid_71486
pid_3464	pid_11799;pid_9379	pid_106376	None	pid_106371
pid_59180;pid_75110	pid_75113	None	None	pid_75109
pid_8508;pid_8518	pid_8521	None	None	pid_8507
pid_98324;pid_99119	pid_98362	None	None	pid_99118
pid_26384	pid_26234;pid_26269;pid_26270;pid_26390;pid_26393	pid_26403	None	pid_26383
pid_30676	pid_18625	pid_160765	None	pid_160761
None	pid_169371	pid_100547	None	pid_169370
None	pid_52507	pid_52509	None	pid_052508
None	pid_35567	pid_100547	None	pid_169376
None	pid_148491	None	pid_148494	pid_0148493
None	pid_55618	pid_40432	None	pid_0160603
None	pid_73834	pid_89059	None	pid_89084
pid_25011;pid_3114	pid_24893;pid_3119	pid_161588	None	pid_161582
pid_72981;pid_89059;pid_89089	pid_89092	None	None	pid_89088
pid_47772	pid_90088	pid_90092	None	pid_90087
None	pid_7630	pid_7375	None	pid_7629
pid_144974	pid_144978	pid_45194	None	pid_144973
None	pid_18584	pid_134421	None	pid_134419
pid_59172;pid_60265	pid_125413	None	None	pid_125412
None	pid_22062	pid_21782	pid_21554	pid_22061
None	pid_15760	None	pid_104622	pid_0104922
pid_21554	pid_21750	pid_21600;pid_22072;pid_22076	None	pid_22067
pid_84055	pid_84040	pid_84174	None	pid_84467
pid_70822	pid_70823	pid_70827	None	pid_70821
pid_28965	pid_29003	pid_29008	None	pid_29002
None	pid_13887	pid_33475	None	pid_033474
None	pid_82852	pid_48161	None	pid_82851
None	pid_16396	None	pid_16400;pid_16386	pid_16395
pid_108811;pid_70577	pid_109016	None	None	pid_109042
pid_153606;pid_153631	pid_153596	None	None	pid_153630
pid_158559	pid_158627	pid_12013;pid_158633;pid_113918	None	pid_158626
pid_42746;pid_9145	pid_42818	None	None	pid_42817
pid_42766	pid_42759	None	None	pid_42814
pid_106986;pid_60213	pid_107533	None	None	pid_107532
None	pid_2743	None	pid_40896	pid_040895
pid_147445	pid_147446	pid_147453;pid_34928	None	pid_147444
pid_127106;pid_60149	pid_127107	None	None	pid_127105
pid_4928	pid_4936	pid_30875;pid_34231;pid_24972	None	pid_96483
pid_45230	pid_45594	pid_35676	None	pid_45634
pid_22568;pid_74307	pid_120665	None	None	pid_120783
pid_12324;pid_35887	pid_120788	pid_120797	None	pid_120787
pid_21915	pid_28479	pid_67017	None	pid_67013
None	pid_77013	pid_48308	None	pid_082112
pid_18734	pid_18299	pid_18248	None	pid_18733
pid_113457;pid_4877	pid_113460	None	None	pid_113456
pid_18405	pid_18471	pid_18744;pid_8723;pid_18345;pid_13893	pid_9317	pid_18739
pid_62952;pid_62959	pid_63065	pid_63076;pid_13893	None	pid_63064
pid_123746;pid_57998	pid_124095	None	None	pid_124094
pid_9145	pid_49562	pid_171444	pid_171456	pid_171695
pid_112067;pid_5591	pid_112493	None	None	pid_112492
pid_302;pid_453;pid_633	pid_701	None	None	pid_700
pid_72051	pid_72052	pid_71252	None	pid_72050
pid_172147	pid_172351	pid_14437	None	pid_172350
None	pid_5603	pid_93151	None	pid_0142152
None	pid_20603	pid_14271	None	pid_020605
None	pid_164609	pid_164612	None	pid_0164611
pid_172212	pid_172359	pid_172363	None	pid_172358
pid_4928	pid_4936	pid_113918;pid_9559	None	pid_159399
pid_52344	pid_52347	pid_35679	None	pid_79750
pid_79025;pid_8732	pid_78742	None	None	pid_79024
None	pid_100594	pid_148072	None	pid_148070
None	pid_10424	pid_90141	None	pid_090160
pid_4928	pid_4936	pid_158746	None	pid_159394
pid_145326;pid_145519	pid_145216	None	None	pid_145518
None	pid_73697	pid_87980	pid_88032	pid_88029
pid_28354;pid_28362	pid_28366	None	None	pid_28353
pid_2258;pid_2263	pid_28607	pid_28349	None	pid_28606
pid_21266;pid_9423	pid_21271	pid_20795	None	pid_21265
None	pid_8014	pid_87904;pid_87900;pid_73697	None	pid_88023
pid_173900;pid_174008	pid_174013	None	None	pid_174007
pid_112067	pid_112144	None	None	pid_112143
pid_12098;pid_39435	pid_39336;pid_39450	None	None	pid_39434
pid_18249;pid_18275	pid_18282	None	None	pid_74513
None	pid_38673	pid_48259;pid_44102;pid_18180	pid_83041	pid_83036
None	pid_28943	pid_171576	None	pid_0171575
None	pid_10424	pid_62142	None	pid_071988
pid_154721	pid_154724	pid_154728	None	pid_154720
pid_103287;pid_86632;pid_86642	pid_103543	pid_84221	None	pid_103630
None	pid_63026	pid_72906	None	pid_73228
pid_59172	pid_164506	pid_18614;pid_38640	None	pid_164505
pid_12975;pid_24157;pid_24527	pid_24530;pid_24535	None	None	pid_24526
None	pid_7379	pid_146159	None	pid_146157
pid_86283	pid_86057	pid_86067	None	pid_86282
pid_26325;pid_47942	pid_47699	None	None	pid_47941
None	pid_15760	None	pid_56169	pid_056168
pid_26325;pid_47950	pid_47951	None	None	pid_47949
pid_132365;pid_132366	pid_132367	None	None	pid_132364
pid_34172	pid_114794	pid_26240;pid_114533	None	pid_114793
pid_154630;pid_154633	pid_154633;pid_154636	pid_92949;pid_154475;pid_154642	None	pid_154629
pid_61730;pid_61760	pid_61763	None	None	pid_61759
pid_14444;pid_3119	pid_14437;pid_3114	pid_14982	None	pid_154620
pid_14055	pid_14063	pid_79778	None	pid_160144
None	pid_10424	pid_165564	None	pid_0165563
pid_6594	pid_6597	pid_6603	None	pid_6593
pid_30676	pid_18625	pid_58238	None	pid_160970
pid_160976;pid_3479	pid_160979	pid_12411	None	pid_160975
pid_114429	pid_114431	pid_113797	None	pid_114428
pid_60617	pid_60507	pid_60630;pid_36299;pid_60634;pid_60626	None	pid_60616
pid_8623	pid_8626	pid_12191	None	pid_12895
pid_28364	pid_114422	pid_113947	None	pid_114421
pid_12798;pid_12900	pid_12794	pid_12906;pid_12852	None	pid_12899
pid_170858;pid_84096	pid_170824	None	None	pid_170857
None	pid_61573	pid_61368;pid_55785	None	pid_61572
pid_50786	pid_50791	pid_50801	pid_50666	pid_50785
None	pid_15760	pid_88479	None	pid_088478
None	pid_33055	pid_61413	None	pid_61411
None	pid_16257	pid_122195	pid_122197	pid_122556
pid_41317	pid_41318	pid_41322	None	pid_41316
pid_12552	pid_12191	pid_11895	None	pid_110895
pid_28365	pid_30690	pid_30836	None	pid_30965
pid_34993;pid_35194;pid_9585	pid_34992	None	None	pid_35193
None	pid_12768	pid_12794	None	pid_012793
pid_123746;pid_123763;pid_123886	pid_123973	None	None	pid_123972
pid_64566	pid_141509	pid_16585	None	pid_141519
pid_171969	pid_171950	pid_171986	None	pid_171982
None	pid_106122	pid_105785	None	pid_0106124
pid_93965	pid_93968	pid_93973	None	pid_93964
pid_167484	pid_167725	None	None	pid_167724
pid_170585;pid_170590	pid_170597	None	None	pid_170584
pid_70822	pid_70823	pid_81075	None	pid_81083
pid_14107	pid_13893	pid_21139	None	pid_88384
pid_109895	pid_109880	pid_110099	None	pid_110095
pid_3114;pid_44765	pid_13871;pid_14165;pid_3119	pid_44628	None	pid_44764
pid_5646	pid_56070	pid_5653	None	pid_60482
pid_153283	pid_153366	pid_153399	None	pid_153395
pid_3114;pid_47482	pid_3119;pid_5653	pid_60494	None	pid_60488
pid_30929	pid_30776	pid_35228	None	pid_35224
None	pid_118438	pid_71582	None	pid_0118440
pid_142354	pid_142209;pid_142360	pid_142242;pid_84221	None	pid_142353
pid_56204	pid_56209	None	None	pid_56203
pid_26656	pid_25011;pid_3125	pid_156708	None	pid_156703
pid_74194	pid_74202	None	None	pid_74193
pid_8623	pid_8626	pid_8689	None	pid_8685
None	pid_79467	None	pid_79534	pid_079533
pid_70171;pid_70172	pid_70132	pid_28349	None	pid_109676
pid_122993	pid_123153	None	None	pid_123203
pid_168766;pid_33013	pid_168714	None	None	pid_168765
pid_167240;pid_3114	pid_167243;pid_3119	None	pid_167191	pid_167239
pid_107032;pid_107851	pid_107854	None	None	pid_107850
None	pid_129961	None	pid_164818	pid_0164817
pid_160518;pid_160526	pid_160384	None	None	pid_160517
pid_20534	pid_172982	pid_172988	None	pid_172981
pid_55748;pid_74209	pid_74223	None	None	pid_74338
None	pid_169406	pid_100547;pid_169411	pid_169495	pid_169491
pid_59172	pid_164365	pid_26519	None	pid_164456
pid_160548	pid_160556;pid_160560	pid_14047	None	pid_160547
pid_74291	pid_74295	pid_74280	None	pid_74334
None	pid_16880	pid_109001	None	pid_0109039
pid_120459	pid_120472;pid_120574;pid_120577	pid_120585	None	pid_120573
pid_3114;pid_3121	pid_3110;pid_3119	pid_3200	pid_3205	pid_3194
pid_48161;pid_48245	pid_48248	None	None	pid_48244
None	pid_5603	pid_22987	None	pid_023067
None	pid_52507	pid_52601	None	pid_052600
pid_118427	pid_118430	pid_118359	None	pid_118426
pid_28411;pid_33638	pid_131874	None	None	pid_132261
pid_135732;pid_135735	pid_135701	None	None	pid_135731
None	pid_80230	pid_80123	None	pid_080232
pid_9743	pid_55855	pid_168345	None	pid_168544
pid_173121;pid_173127;pid_9098;pid_9101;pid_9104	pid_172996;pid_173135	None	None	pid_173120
None	pid_33049	pid_15974;pid_32925	None	pid_33120
pid_126804;pid_60149	pid_126805	None	None	pid_126803
None	pid_61365	pid_55616	None	pid_0162340
pid_34172;pid_85253	pid_85254	None	None	pid_85252
pid_3114;pid_36754	pid_3119;pid_36479	pid_36764;pid_36069	None	pid_36753
pid_77259	pid_77264;pid_77267	None	None	pid_77258
None	pid_287	pid_349	None	pid_0348
None	pid_7555	pid_94850	pid_95148	pid_95370
None	pid_73333	pid_94889	pid_94833	pid_95377
pid_102646	pid_159145	pid_158596	None	pid_159144
pid_3114;pid_3121	pid_3110;pid_3119	pid_3451	None	pid_3445
None	pid_82469	pid_98393	None	pid_98536
None	pid_98372	pid_98493	None	pid_98532
None	pid_140262	pid_140265	None	pid_140261
pid_24823;pid_59172	pid_164430	None	None	pid_164462
None	pid_36185	pid_36242	None	pid_036378
pid_13065;pid_152113	pid_152121	None	None	pid_152112
None	pid_121412	None	pid_121301	pid_0121414
pid_107708;pid_40410	pid_107712	None	None	pid_107707
None	pid_16189	pid_917;pid_15968	None	pid_16188
None	pid_15760	pid_49659	None	pid_049658
pid_99348	pid_145949	pid_145988	None	pid_145984
None	pid_15964	None	pid_15974;pid_15955	pid_16183
pid_20211;pid_20591;pid_48863	pid_20511	None	None	pid_48862
None	pid_16257	pid_73373;pid_73414;pid_73150;pid_73386;pid_68990	pid_73390;pid_22674	pid_73412
None	pid_951	pid_90063	None	pid_090284
pid_24610;pid_24675	pid_24674	None	None	pid_24733
None	pid_9822	None	pid_9758	pid_09823
pid_35894	pid_35676	pid_143052	None	pid_143387
pid_105938;pid_105939	pid_106032	pid_105851	None	pid_106031
pid_164;pid_185;pid_225;pid_553	pid_185;pid_421;pid_556	None	None	pid_552
pid_68408	pid_18577;pid_68579	pid_18614	None	pid_68578
pid_34478	pid_34481	pid_34487	None	pid_34477
None	pid_96164	pid_82145;pid_169144	pid_100547	pid_169142
pid_103287;pid_103288;pid_83366;pid_86642	pid_103289	None	None	pid_103286
None	pid_74663	pid_147877	None	pid_147940
None	pid_140725	pid_917;pid_140277	None	pid_140724
pid_116656;pid_64120	pid_85219	None	None	pid_116655
pid_70579;pid_9236	pid_116064	None	None	pid_116305
pid_27974;pid_3114	pid_28446;pid_3119	pid_119179	None	pid_119173
None	pid_21614	pid_66875	None	pid_067182
None	pid_34750	None	pid_67152	pid_067183
pid_121041	pid_121042	pid_121046	None	pid_121040
pid_173110;pid_173218	pid_173220	None	pid_29270	pid_173217
pid_12880;pid_78645;pid_78794	pid_78707	pid_78802	None	pid_78793
pid_60115;pid_99666	pid_99668	None	None	pid_99665
None	pid_28004	pid_27946	None	pid_028313
None	pid_55845	pid_13890	None	pid_102480
None	pid_16880	pid_62114	None	pid_062216
pid_102488;pid_102493	pid_102496	None	None	pid_102487
None	pid_8119	pid_147431	None	pid_147580
pid_146460;pid_147825;pid_147857;pid_15974;pid_7824	pid_147858	None	None	pid_147856
pid_29214	pid_29183;pid_29209	pid_29220	None	pid_29213
None	pid_55829	pid_133718	None	pid_0133794
pid_129872	pid_129815	pid_129961	None	pid_129957
pid_5591	pid_5594	pid_5133	None	pid_5590
pid_24180	pid_14501;pid_24196	pid_24203	None	pid_24195
pid_27010;pid_27808	pid_28079	None	None	pid_28161
pid_22376;pid_48142	pid_82042	None	None	pid_82041
pid_28168	pid_28066	pid_27989	None	pid_28167
pid_122942;pid_46520	pid_122963;pid_18709	None	None	pid_122962
pid_70114;pid_70115	pid_70044	pid_28349	None	pid_109870
pid_30737	pid_104554	pid_41339	None	pid_104881
pid_104887	pid_104892	pid_26924;pid_104903;pid_104900	None	pid_104886
None	pid_89204	pid_109880	None	pid_109878
pid_71723	pid_115829	pid_13893	None	pid_131321
pid_55900	pid_133778	pid_55782;pid_55785;pid_133788;pid_121434	None	pid_133777
None	pid_5603	pid_91156	None	pid_091155
pid_21284	pid_21285	pid_117614	None	pid_158456
pid_20034	pid_20040	None	None	pid_20033
None	pid_5603	pid_142024	None	pid_0142524
pid_9743	pid_9586	pid_96277	None	pid_96296
pid_14721	pid_14519	pid_14727	None	pid_14720
pid_40816;pid_40920	pid_40919	None	None	pid_41125
pid_45300	pid_45185	pid_42127;pid_45410	None	pid_45405
pid_14308;pid_71252	pid_71540	None	None	pid_71592
None	pid_84295	pid_84298	None	pid_084297
None	pid_12768	pid_12771	None	pid_012770
pid_15955;pid_5402	pid_15981	None	None	pid_15980
pid_24610;pid_9802	pid_24949	None	None	pid_24996
